33c93418-809c-812e-9ba1-d9f510ca30f3	Forward process: gradual noise addition, noise schedule (linear, cosine)	forward_process
33c93418-809c-8196-9d24-ef8c3a8fc982	Reverse process: learning to denoise, denoising network (U-Net)	reverse_process
33c93418-809c-8132-83e5-d061e14fcfc1	DDPM (Denoising Diffusion Probabilistic Models): training objective, simplified loss, variational lower bound	ddpm
33c93418-809c-81d5-ad8d-f0ffcce9a6ab	DDIM (Denoising Diffusion Implicit Models): deterministic sampling, accelerated generation	ddim
33c93418-809c-8100-8ccb-e7c084bc711f	Score-based models: score matching, Langevin dynamics, noise-conditional score networks (NCSN)	score_based_models
33c93418-809c-8199-a132-f6250e35b1f5	Score SDE framework: unified view (Song et al.)	score_sde_framework
33c93418-809c-8175-9f05-c1604b1d4db6	Classifier guidance & classifier-free guidance (CFG): guidance scale	classifier_guidance_classifier_free_guidance
33c93418-809c-81ca-955c-ca12e0031f32	Latent Diffusion Models (LDM): encoding to latent space, VQ-VAE / VAE encoder	latent_diffusion_models
33c93418-809c-8137-9213-faf6a5527c36	Stable Diffusion: architecture (VAE + U-Net + CLIP text encoder), conditioning mechanism, cross-attention	stable_diffusion
33c93418-809c-8135-8b0d-c80d042fabc6	SDXL, Stable Diffusion 3: improved architectures, DiT backbone	sdxl_stable_diffusion_3
33c93418-809c-8107-b948-fd3a715c8df1	DiT (Diffusion Transformer): replacing U-Net with Transformer	dit
33c93418-809c-81e8-bef2-c7537f00cfe5	Consistency models: single-step generation	consistency_models
33c93418-809c-8142-9c82-df848a41ba40	Rectified flow / flow matching	rectified_flow_flow_matching
33c93418-809c-81b0-846e-c665719682de	IP-Adapter: image prompt conditioning	ip_adapter
33c93418-809c-8143-9535-c3cba4a8d81f	DreamBooth: subject-driven fine-tuning with few images	dreambooth
33c93418-809c-81e3-bcc5-f619889a11e7	LoRA for diffusion models	lora_for_diffusion_models
33c93418-809c-81cc-ad3b-ca6ddf598efc	Sampling acceleration: DPM-Solver, PNDM, UniPC	sampling_acceleration
33c93418-809c-8172-9c0d-f420343fc80c	Cascaded diffusion: low-res → high-res (Imagen, DALL-E 2)	cascaded_diffusion
33c93418-809c-8182-abb6-cd43e134dd8c	Change of variables formula, Jacobian determinant	change_of_variables_formula_jacobian_determinant
33c93418-809c-81bd-a918-cd8502b99710	Coupling layers: NICE, RealNVP, Glow	coupling_layers
33c93418-809c-8131-8f92-c262a27da6a4	Autoregressive flows: MAF, IAF	autoregressive_flows
33c93418-809c-816f-99c0-fad69e407013	Continuous normalizing flows (Neural ODE)	continuous_normalizing_flows
33c93418-809c-816b-8d09-da6504fd078a	Flow matching (a bridge between flows and diffusion)	flow_matching
33c93418-809c-816d-a762-ee97c6a88e46	Energy function, Boltzmann distribution	energy_function_boltzmann_distribution
33c93418-809c-8109-8d81-c4d71a94b78c	Training: contrastive divergence, score matching, noise contrastive estimation (NCE)	training
33c93418-809c-81f1-b312-d9852ed10320	Restricted Boltzmann Machines (RBMs) — historical	restricted_boltzmann_machines
33c93418-809c-8195-bd01-ed253f97f60c	Modern EBMs & connections to diffusion models	modern_ebms_connections_to_diffusion_models
33c93418-809c-8124-b7b1-fd1e7968dc76	PixelRNN, PixelCNN, Gated PixelCNN	pixelrnn_pixelcnn_gated_pixelcnn
33c93418-809c-81ca-bbe7-e6520e4ad798	WaveNet for audio generation	wavenet_for_audio_generation
33c93418-809c-81ed-b3ca-f7b5c887a0ec	Autoregressive image models: VQGAN + Transformer (taming transformers)	autoregressive_image_models
33c93418-809c-812b-867d-c9a3cca421fb	Connections to language models as autoregressive generators	connections_to_language_models_as_autoregressive
33c93418-809c-81b2-b86a-c3cf7fdb9fbe	Encoder: q(z|x), reparameterization trick	encoder
33c93418-809c-810f-b88c-c1e8ff046277	Decoder: p(x|z)	decoder
33c93418-809c-81b9-a534-f66a1641f241	KL annealing, β-VAE	kl_annealing_vae
33c93418-809c-81b3-a380-eeb65b859a3a	VQ-VAE: discrete latent space, codebook learning	vq_vae
33c93418-809c-8171-8f3c-cb907bb273d4	Posterior collapse and remedies	posterior_collapse_and_remedies
33c93418-809c-81bf-bd6c-e04916b7c812	Wasserstein GAN (WGAN): Earth Mover's distance, Lipschitz constraint	wasserstein_gan
33c93418-809c-81e5-8865-f51e243b26f4	DCGAN: convolutional generator/discriminator	dcgan
33c93418-809c-8140-9279-ef7defd42e35	Progressive GAN (ProGAN)	progressive_gan
33c93418-809c-817a-a582-c5409ee8db70	BigGAN: class-conditional, batch normalization tricks	biggan
33c93418-809c-81f5-9536-df322e554b5a	Bijective transformations, change of variables	bijective_transformations_change_of_variables
33c93418-809c-81c4-b354-f94aba91e547	Glow: 1×1 invertible convolutions	glow
33c93418-809c-8107-bd33-c192607b956d	Neural ODE connection	neural_ode_connection
33c93418-809c-8151-82a2-f9c281566b1f	Forward process: Markov chain adding Gaussian noise (β schedule)	forward_process
33c93418-809c-817e-9941-f5cfb2352c17	DDPM: score matching, ε-prediction	ddpm
33c93418-809c-81b2-b6dc-e8b218ca4f4a	DDIM: deterministic sampling, fewer steps	ddim
33c93418-809c-8186-848c-f816d0878bc4	Noise schedules: linear, cosine, sigmoid	noise_schedules
33c93418-809c-8180-96e4-c32d9f12f91d	Text-to-image: DALL-E 2, Stable Diffusion, Imagen	text_to_image
33c93418-809c-819e-997f-ce302341d03a	Flow Matching (Stable Diffusion 3, Flux): straight trajectories	flow_matching
33c93418-809c-81cd-9814-edaa8fcc64f1	Distillation for fast sampling	distillation_for_fast_sampling
33c93418-809c-8104-9803-feec47761b98	Video diffusion: Sora, CogVideo, Wan	video_diffusion
33c93418-809c-818a-92dd-fc5bc29de9a3	3D generation: DreamFusion, Zero123	3d_generation
33c93418-809c-81e3-9f61-d9adc1f396e8	Autoregressive language modeling (next-token prediction)	autoregressive_language_modeling
33c93418-809c-81ba-a336-d1c01a35b350	Prefix language modeling, span corruption (T5)	prefix_language_modeling_span_corruption
33c93418-809c-810b-9a6d-ec5c2bdaff05	Pretraining data: web crawl (Common Crawl, C4, The Pile, RedPajama, FineWeb), books, code, curation & filtering, deduplication (MinHash, SimHash, exact dedup)	pretraining_data
33c93418-809c-819b-9019-db1b50ae8898	Data quality: filtering heuristics, perplexity filtering, toxicity filtering, PII removal	data_quality
33c93418-809c-8163-baa3-c58a92c94659	Data mixing strategies: domain proportions, sampling weights	data_mixing_strategies
33c93418-809c-81cb-9278-eb79fbfa94b3	Tokenizer training: BPE on pretraining corpus, vocabulary size tradeoffs	tokenizer_training
33c93418-809c-818e-9458-c9ec4a003fec	Scaling laws: Kaplan et al. (2020), Chinchilla (Hoffmann et al., 2022) — compute-optimal training	scaling_laws
33c93418-809c-8195-8b7b-db87d69f1698	Model size vs dataset size vs compute budget	model_size_vs_dataset_size_vs_compute_budget
33c93418-809c-81ca-b747-efdaf0ecc7eb	Architecture choices: decoder-only dominance, layer count vs width, FFN ratio	architecture_choices
33c93418-809c-8168-9973-c652077dd7b4	Vocabulary size effects on performance	vocabulary_size_effects_on_performance
33c93418-809c-813c-bccd-d32e3bcae989	Context length: training for long context, position interpolation, YaRN, NTK-aware scaling	context_length
33c93418-809c-816f-873a-c3873db80c5b	Training infrastructure: data parallelism, tensor parallelism, pipeline parallelism, 3D parallelism, ZeRO (DeepSpeed), FSDP (PyTorch), Megatron-LM	training_infrastructure
33c93418-809c-810a-80c9-e506bcbce5b5	GPT series: GPT-1, GPT-2, GPT-3, GPT-3.5, GPT-4, GPT-4o	gpt_series
33c93418-809c-818c-89bc-d2bfdaa37e88	LLaMA family: LLaMA, LLaMA 2, LLaMA 3, LLaMA 3.1	llama_family
33c93418-809c-811e-a0ce-de27e2156044	Mistral, Mixtral (MoE)	mistral_mixtral
33c93418-809c-81f0-9087-ecf9eb7ba214	Gemini / PaLM family (Google)	gemini_palm_family
33c93418-809c-81a5-8c91-f9df5cb9d203	Claude family (Anthropic)	claude_family
33c93418-809c-8164-aabc-ef045ab289b7	Qwen, Yi, DeepSeek, Phi series (small efficient models)	qwen_yi_deepseek_phi_series
33c93418-809c-8192-ad84-ead7125d6695	Falcon, MPT, BLOOM (open models)	falcon_mpt_bloom
33c93418-809c-81d6-a07e-cc62ac2ec9b7	Command R (Cohere), Grok (xAI)	command_r
33c93418-809c-81f5-b374-f92f7079e544	Instruction tuning: instruction-response pairs, formatting (Alpaca, ShareGPT, ChatML)	instruction_tuning
33c93418-809c-8140-8734-d9b1ba54958e	Full fine-tuning vs parameter-efficient fine-tuning	full_fine_tuning_vs_parameter_efficient_fine_tun
33c93418-809c-814e-a472-cb5deebf7478	Data quality for SFT: LIMA ('Less Is More for Alignment'), Orca, WizardLM	data_quality_for_sft
33c93418-809c-812a-b3b1-f29f199b380e	Multi-task fine-tuning (FLAN, T0)	multi_task_fine_tuning
33c93418-809c-8174-8c0f-f01928d27003	Catastrophic forgetting & mitigation	catastrophic_forgetting_mitigation
33c93418-809c-818c-85ec-d75ad43d8fe5	LoRA (Low-Rank Adaptation): rank decomposition, α scaling, target modules	lora
33c93418-809c-817e-a1b2-f9dd458a5e3b	QLoRA: quantized base model + LoRA adapters, NormalFloat (NF4) quantization, double quantization, paged optimizers	qlora
33c93418-809c-81d0-996b-d2c8475b1472	DoRA (Weight-Decomposed Low-Rank Adaptation)	dora
33c93418-809c-817a-88dc-d29e087010b8	Adapter layers (Houlsby et al.): bottleneck adapters	adapter_layers
33c93418-809c-815c-b405-e7f096ec9f71	Prefix tuning & prompt tuning (soft prompts)	prefix_tuning_prompt_tuning
33c93418-809c-81a7-a1c1-c7da2794dade	IA³ (Infused Adapter by Inhibiting and Amplifying Inner Activations)	ia
33c93418-809c-8179-8a2f-dc9f5cfe16bb	(LoRA variants: LoRA+, AdaLoRA, rsLoRA, LoRA-FA, VeRA, GaLore)	topic
33c93418-809c-81ec-bdac-c75b7eaa9694	Reinforcement Learning from Human Feedback (RLHF) pipeline: SFT → Reward Model → RL (PPO)	reinforcement_learning_from_human_feedback
33c93418-809c-81d4-a200-d9effc0fb732	Reward modeling: Bradley-Terry model, pairwise comparisons, reward hacking	reward_modeling
33c93418-809c-8113-a2bc-ed281705a5cb	PPO for language models: clipping, KL penalty from reference policy	ppo_for_language_models
33c93418-809c-8108-8d24-dabbf9459dea	Direct Preference Optimization (DPO): implicit reward model, reference-free variant	direct_preference_optimization
33c93418-809c-8135-8c64-da16936bf283	ORPO, SimPO, KTO, IPO: alternative preference optimization methods	orpo_simpo_kto_ipo
33c93418-809c-81b0-b402-ceb8e3215d30	Constitutional AI (CAI): self-critique, revision, RLAIF	constitutional_ai
33c93418-809c-8166-8832-e81bec65d24e	Rejection sampling fine-tuning (Best-of-N)	rejection_sampling_fine_tuning
33c93418-809c-81a2-a76a-c05560df66c2	SPIN (Self-Play Fine-Tuning)	spin
33c93418-809c-8127-8b3b-dccac2fdb730	Online vs offline preference optimization	online_vs_offline_preference_optimization
33c93418-809c-8125-a308-c57d07790851	Model averaging, SLERP (Spherical Linear Interpolation)	model_averaging_slerp
33c93418-809c-811d-8841-cd4ec71fb5b0	Task arithmetic: adding/subtracting task vectors	task_arithmetic
33c93418-809c-8186-8540-f243a90655b4	TIES-Merging, DARE	ties_merging_dare
33c93418-809c-81d1-9da3-d44e06b0577a	MoE from merged experts	moe_from_merged_experts
33c93418-809c-8114-b858-cfb5c80314c1	Model soups	model_soups
33c93418-809c-81ea-a433-fa0e54029a81	Weight quantization: INT8, INT4, FP8, NF4	weight_quantization
33c93418-809c-8149-9495-dab18f0b16ed	Post-training quantization (PTQ): GPTQ, AWQ, SqueezeLLM, QuIP	post_training_quantization
33c93418-809c-8120-8351-c1bcec37e714	Quantization-aware training (QAT)	quantization_aware_training
33c93418-809c-8154-b9fc-e5196569c198	Activation quantization: SmoothQuant, LLM.int8() (mixed-precision decomposition)	activation_quantization
33c93418-809c-810a-9cfb-cdca1115acca	GGUF / GGML format (llama.cpp ecosystem)	gguf_ggml_format
33c93418-809c-81b0-a979-d5bbc394e03f	Quantization evaluation: perplexity degradation, task-specific benchmarks	quantization_evaluation
33c93418-809c-810c-87f1-f5a9724f1b2f	KV-cache: memory management, paged attention (vLLM)	kv_cache
33c93418-809c-8189-a9af-f6012fea96b6	Speculative decoding: draft model + verification	speculative_decoding
33c93418-809c-81ed-8504-e968c7c0dec4	Continuous batching / dynamic batching	continuous_batching_dynamic_batching
33c93418-809c-81df-9f43-ff61f0c45098	Tensor parallelism for inference	tensor_parallelism_for_inference
33c93418-809c-8151-b700-e446419a0d14	Model distillation for smaller deployment models	model_distillation_for_smaller_deployment_models
33c93418-809c-8155-84f7-d7bb4f6a07f8	Pruning: unstructured, structured, SparseGPT, Wanda	pruning
33c93418-809c-810b-baf6-faa24187d660	Inference frameworks: vLLM, TGI (Text Generation Inference), TensorRT-LLM, llama.cpp, Ollama, MLC-LLM	inference_frameworks
33c93418-809c-81f9-8bc9-f4b208a3d1b5	Serving: throughput vs latency tradeoffs, SLOs, autoscaling	serving
33c93418-809c-8116-90ad-fac9e1f1876a	Greedy decoding	greedy_decoding
33c93418-809c-81e8-9d4c-fe4641717de8	Beam search: beam width, length penalty	beam_search
33c93418-809c-81a8-863c-e1965f739b8f	Top-k sampling, top-p (nucleus) sampling, min-p sampling	top_k_sampling_top_p
33c93418-809c-81d2-8291-fc939ffa420c	Typical sampling, eta sampling, mirostat	typical_sampling_eta_sampling_mirostat
33c93418-809c-816d-8a8f-dbc2fa456047	Repetition penalty, presence penalty, frequency penalty	repetition_penalty_presence_penalty_frequency_pe
33c93418-809c-818b-957f-d57bbd671508	Structured/constrained decoding: JSON mode, grammar-based (GBNF)	structured_constrained_decoding
33c93418-809c-8171-ada8-c0961fe52044	Watermarking LLM outputs	watermarking_llm_outputs
33c93418-809c-811f-9a38-f90c29949b1b	Zero-shot prompting	zero_shot_prompting
33c93418-809c-81f2-830e-e018afe119c4	Few-shot prompting: example selection, ordering effects	few_shot_prompting
33c93418-809c-8104-b299-d9534e219af1	Chain-of-Thought (CoT) prompting: step-by-step reasoning	chain_of_thought
33c93418-809c-8147-bff3-c6dd61434b9f	Zero-shot CoT ('Let's think step by step')	zero_shot_cot
33c93418-809c-8179-81fb-c517c9b4d007	Self-Consistency: multiple CoT paths + majority voting	self_consistency
33c93418-809c-812e-958d-edd87aee5846	Tree of Thoughts (ToT): branching reasoning paths	tree_of_thoughts
33c93418-809c-81ff-ab31-cd2db27df425	Graph of Thoughts	graph_of_thoughts
33c93418-809c-812e-80b4-e4e5659638ba	ReAct (Reasoning + Acting): interleaving thought & tool use	react
33c93418-809c-8172-8f23-e1dddd77d83a	Automatic prompt optimization: APE, DSPy, OPRO	automatic_prompt_optimization
33c93418-809c-812f-82e8-d1b57b9c417a	System prompts & persona prompting	system_prompts_persona_prompting
33c93418-809c-8107-b176-dd60c18fc752	Role prompting & context setting	role_prompting_context_setting
33c93418-809c-8143-b255-f56a2189affb	Prompt chaining & decomposition	prompt_chaining_decomposition
33c93418-809c-812e-b955-f76aa69ce36b	RAG pipeline: retrieve → augment → generate	rag_pipeline
33c93418-809c-81ce-a9de-c5cca42195b0	Document chunking strategies: fixed-size, semantic, recursive, sentence-based, parent-child	document_chunking_strategies
33c93418-809c-81b9-9e6a-d0f267540424	Embedding models: OpenAI embeddings, Sentence-BERT, E5, BGE, GTE, Jina, Cohere Embed	embedding_models
33c93418-809c-8192-9120-ea4f4aded8d9	Vector databases: Pinecone, Weaviate, Qdrant, Milvus, Chroma, FAISS, pgvector	vector_databases
33c93418-809c-811b-8c51-c5bb16af486d	Similarity search: cosine similarity, L2 distance, inner product, HNSW, IVF	similarity_search
33c93418-809c-8163-ae79-c17897c5ece3	Hybrid search: dense + sparse (BM25) + reranking	hybrid_search
33c93418-809c-81c1-b966-e20dc0e6337e	Reranking: cross-encoders, ColBERT, Cohere Rerank	reranking
33c93418-809c-812c-bab9-f5f306dcb00d	Advanced RAG: query transformation (HyDE, step-back prompting), multi-hop retrieval, iterative retrieval, self-RAG, CRAG (Corrective RAG)	advanced_rag
33c93418-809c-81f3-9e9d-e8125043a920	GraphRAG: knowledge-graph-augmented retrieval	graphrag
33c93418-809c-81d4-a161-e2232ce43d02	Agentic RAG: routing, query planning, tool selection	agentic_rag
33c93418-809c-815d-938c-db51f2af482b	Perplexity as intrinsic metric	perplexity_as_intrinsic_metric
33c93418-809c-81d1-bc5b-efdbbf32b730	Task benchmarks: MMLU, HellaSwag, ARC, TruthfulQA, GSM8K, MATH, HumanEval, MBPP, BBH	task_benchmarks
33c93418-809c-8147-a982-e2a936694144	Chat/instruction benchmarks: MT-Bench, AlpacaEval, Chatbot Arena (Elo rating)	chat_instruction_benchmarks
33c93418-809c-8150-bef8-e326454919be	Safety benchmarks: ToxiGen, RealToxicityPrompts, BBQ (bias), HarmBench	safety_benchmarks
33c93418-809c-817b-b523-d7585307325f	LLM-as-judge evaluation: G-Eval, pairwise comparison	llm_as_judge_evaluation
33c93418-809c-8114-843c-fcea4ca2dcac	Human evaluation: Likert scales, pairwise preference, inter-annotator agreement (Kappa, Krippendorff's alpha)	human_evaluation
33c93418-809c-81e7-86cf-f4fadc985be3	Contamination / data leakage in benchmarks	contamination_data_leakage_in_benchmarks
33c93418-809c-81c0-a62e-f5c7c972e28b	Agent frameworks: LangChain, LlamaIndex, CrewAI, AutoGen, Semantic Kernel	agent_frameworks
33c93418-809c-81a2-b971-fedf5f78fc40	Tool use / function calling: JSON schema, structured output	tool_use_function_calling
33c93418-809c-815d-807d-f68699c71721	Planning: task decomposition, plan-and-solve, hierarchical planning	planning
33c93418-809c-8146-bbb6-eb91b882743e	Memory: short-term (context window), long-term (vector store), episodic, working memory	memory
33c93418-809c-816c-9dc3-f348b56b73a4	Reflection & self-correction: Reflexion, self-refine	reflection_self_correction
33c93418-809c-81b0-b902-f81f8cae7399	Multi-agent systems: debate, collaboration, specialization	multi_agent_systems
33c93418-809c-814a-ad0f-fdc4e20641ee	Code generation agents: code interpreter, sandboxed execution	code_generation_agents
33c93418-809c-81c0-b2f4-fe33effbeee6	Web browsing agents	web_browsing_agents
33c93418-809c-8104-8704-fe2c22852d6b	MCP (Model Context Protocol): tool integration standard	mcp
33c93418-809c-81ae-bcbc-d1a981a97d77	ReAct pattern: reasoning traces + actions	react_pattern
33c93418-809c-816b-8c0a-fcfd40b2b67d	Plan-Execute-Reflect loop	plan_execute_reflect_loop
33c93418-809c-8145-8caf-e6e68f2ec72c	Autonomous agents: AutoGPT, BabyAGI, Voyager (Minecraft)	autonomous_agents
33c93418-809c-8102-99c4-f51aa8ec23d1	Agent evaluation: success rate, efficiency, safety	agent_evaluation
33c93418-809c-81ab-8daf-f81ebc041bd1	Guardrails & safety in agent systems	guardrails_safety_in_agent_systems
33c93418-809c-81b6-9255-d28197418010	Human-in-the-loop agent workflows	human_in_the_loop_agent_workflows
33c93418-809c-81cf-84e5-e62c16a4a78b	Chinchilla scaling laws: tokens = 20x parameters	chinchilla_scaling_laws
33c93418-809c-8126-9305-ed1e2b1272a2	Distributed training strategies (see MLOps section)	distributed_training_strategies
33c93418-809c-8154-bfe4-eb7f2b35709b	Gradient checkpointing	gradient_checkpointing
33c93418-809c-814f-88e4-f602399cc98a	Loss spikes, recovery techniques	loss_spikes_recovery_techniques
33c93418-809c-81a9-817d-ee123bf3edd3	Supervised fine-tuning on instruction datasets	supervised_fine_tuning_on_instruction_datasets
33c93418-809c-81c6-94ff-d19c5e9334be	FLAN, Alpaca, Vicuna, OpenHermes	flan_alpaca_vicuna_openhermes
33c93418-809c-8122-93a7-d3443734c898	Multi-task instruction following	multi_task_instruction_following
33c93418-809c-8121-bc1a-f58f452fee10	Chat format, system prompts	chat_format_system_prompts
33c93418-809c-81ff-9ec3-e222f6947275	Step 1: SFT on high-quality prompts	step_1
33c93418-809c-81ac-ba92-df7f3441b7cc	Step 2: Reward Model training from human preferences	step_2
33c93418-809c-8119-b863-fe589ec98a99	Step 3: PPO (Proximal Policy Optimization) fine-tuning	step_3
33c93418-809c-8196-8807-e4f70ef9f6af	PPO clip objective, value function	ppo_clip_objective_value_function
33c93418-809c-815d-9318-e1ad8921a9c8	InstructGPT RLHF pipeline	instructgpt_rlhf_pipeline
33c93418-809c-81fa-8f48-f5f54aa536a5	Reward hacking, overoptimization	reward_hacking_overoptimization
33c93418-809c-8177-8b97-c640728af5bd	DPO derivation from RLHF	dpo_derivation_from_rlhf
33c93418-809c-8111-8940-d586901a167c	RLAIF: AI feedback instead of human	rlaif
33c93418-809c-810a-8ab8-fdb04011c900	LoRA (Low-Rank Adaptation): A and B matrices, rank r	lora
33c93418-809c-81db-a271-e7f9cdd0aa66	LoRA math: W = W_0 + AB, where A∈R^{d×r}, B∈R^{r×k}	lora_math
33c93418-809c-816e-97b4-c803c44c527b	LoRA rank selection, alpha scaling	lora_rank_selection_alpha_scaling
33c93418-809c-8198-9a04-f1842a7f51b7	QLoRA: LoRA on 4-bit quantized model	qlora
33c93418-809c-81f8-a36c-f36c8cbe9f48	LoRA+, AdaLoRA, Flora	lora_adalora_flora
33c93418-809c-81f7-ad97-da2745b931e1	Prefix Tuning: virtual tokens prepended	prefix_tuning
33c93418-809c-8139-ace7-f220ae554d15	P-Tuning v2	p_tuning_v2
33c93418-809c-81f5-98df-c932a6ee668f	BitFit: only bias terms	bitfit
33c93418-809c-812e-92ef-fa50a64f85cf	Contrastive search	contrastive_search
33c93418-809c-81b4-86d7-f6a37ddb6615	Medusa: parallel decoding heads	medusa
33c93418-809c-8158-b21f-e3c87443aac7	Key-Value cache for autoregressive generation	key_value_cache_for_autoregressive_generation
33c93418-809c-8157-92a9-dacfc4c738b7	Memory footprint: 2 × n_layers × n_heads × d_head × seq_len × 2 bytes	memory_footprint
33c93418-809c-818a-a2b3-e4858748bba5	Prefix caching	prefix_caching
33c93418-809c-81ee-8b0f-d5f44f2ff1c7	RadixAttention	radixattention
33c93418-809c-81d4-b143-f28914aed543	GGUF / llama.cpp quantization formats	gguf_llama_cpp_quantization_formats
33c93418-809c-8128-8e9f-dfe565d41b4c	Activation quantization challenges	activation_quantization_challenges
33c93418-809c-81ee-aa55-e847ca6756c1	SmoothQuant: migrating outliers	smoothquant
33c93418-809c-8181-8d6f-ece185514f13	vLLM: paged attention, high throughput	vllm
33c93418-809c-8196-8fa9-f2c578328488	Throughput vs latency trade-offs	throughput_vs_latency_trade_offs
33c93418-809c-8189-aadb-d37ed273ff3f	Program-Aided Language models (PAL)	program_aided_language_models
33c93418-809c-8103-bd79-dd86938808be	Prompt sensitivity and robustness	prompt_sensitivity_and_robustness
33c93418-809c-814f-9fd4-dffa23e1bfa4	Prompt injection attacks	prompt_injection_attacks
33c93418-809c-8181-a9ff-eeb1457c9104	Motivation: reduce hallucination, knowledge cutoff	motivation
33c93418-809c-8112-a3d9-d4ec26a86f18	Naive RAG: retrieve → chunk → embed → generate	naive_rag
33c93418-809c-81be-b61f-e1bc935ea1b4	Advanced RAG: hybrid retrieval, re-ranking	advanced_rag
33c93418-809c-8192-9c2c-d2fd29665df9	Modular RAG: routing, fusion, adaptive	modular_rag
33c93418-809c-81d0-909e-d233382d887f	Sparse retrieval: BM25	sparse_retrieval
33c93418-809c-81e0-9cfb-fb9b06db5ce4	Hybrid: RRF (Reciprocal Rank Fusion)	hybrid
33c93418-809c-8121-90d2-c8116c888c29	Re-ranking: cross-encoder vs bi-encoder	re_ranking
33c93418-809c-817e-b39e-c53cec1aaae3	HyDE (Hypothetical Document Embedding)	hyde
33c93418-809c-8185-a5ec-f5deb9b11b27	Contextual retrieval (Anthropic)	contextual_retrieval
33c93418-809c-81d8-9265-f0722d01eeb1	ReAct agent loop: thought → action → observation	react_agent_loop
33c93418-809c-81af-95dc-f4666e073fc0	Planning: sequential, parallel, hierarchical	planning
33c93418-809c-81df-87dd-f47209233669	Memory: episodic, semantic, procedural	memory
33c93418-809c-81d9-b7a1-c6d872246eea	Agent evaluation: trajectory, task success rate	agent_evaluation
33c93418-809c-817d-a817-f2358f735a92	Safety in agents: tool restrictions, guardrails	safety_in_agents
33c93418-809c-8125-ad18-d4c6cae45c36	BIG-Bench, BIG-Bench Hard	big_bench_big_bench_hard
33c93418-809c-8196-971b-c1135b3557a6	Hallucination benchmarks: TruthfulQA, FActScorE	hallucination_benchmarks
33c93418-809c-81ed-806f-f7b67007b9df	CLIP: contrastive learning of image-text pairs, zero-shot transfer, prompt engineering for CLIP	clip
33c93418-809c-815a-a386-c5762f9554a7	ALIGN: scaling noisy image-text pairs	align
33c93418-809c-8117-a8dc-d53a5ebc486c	SigLIP: sigmoid loss for language-image pretraining	siglip
33c93418-809c-81b0-a40d-e64266d25f48	OpenCLIP: open-source CLIP variants	openclip
33c93418-809c-816b-89aa-d8116bdeb9e2	EVA-CLIP: scaling CLIP with EVA ViTs	eva_clip
33c93418-809c-8191-ae67-ed3e27a87312	Flamingo: visual language model with gated cross-attention, few-shot visual reasoning	flamingo
33c93418-809c-81c1-a5ef-e62415f7c952	BLIP, BLIP-2: bootstrapping language-image pretraining, Q-Former	blip_blip_2
33c93418-809c-81d2-b493-d4b98c2c7fd4	LLaVA (Large Language and Vision Assistant): visual instruction tuning, projection layer	llava
33c93418-809c-814d-8f45-ca1668f392bd	LLaVA-NeXT, LLaVA-OneVision	llava_next_llava_onevision
33c93418-809c-813b-a424-e1f361178cf2	GPT-4V / GPT-4o: multimodal capabilities	gpt_4v_gpt_4o
33c93418-809c-819c-87ab-e35fda64a6f0	Gemini: native multimodal training	gemini
